code	company	a	b	aclose	bclose	diff	average	updown	mainItem	
"267290"	"경동도시가스"	"2021-12-15"	"2021-12-22"	"22800"	"23900"	"1100"	"22750"	"down"	"도시가스"	
"049950"	"미래컴퍼니"	"2021-12-15"	"2021-12-22"	"29350"	"30450"	"1100"	"30917"	"up"	"EdgeGrinder"	
"243070"	"휴온스"	"2021-12-15"	"2021-12-22"	"52000"	"53100"	"1100"	"53100"	"down"	"전문의약품, 일반의약품"	
"095660"	"네오위즈"	"2021-12-15"	"2021-12-22"	"29900"	"31000"	"1100"	"29500"	"down"	"피망,스페셜포스"	
"160550"	"NEW"	"2021-12-15"	"2021-12-22"	"12350"	"13450"	"1100"	"13600"	"up"	"영화 투자 및 배급"	
"003800"	"에이스침대"	"2021-12-15"	"2021-12-22"	"41150"	"42250"	"1100"	"42067"	"down"	"침대"	
"033640"	"네패스"	"2021-12-15"	"2021-12-22"	"35900"	"37000"	"1100"	"36650"	"down"	"반도체및TFT-LCD용현상액"	
"025900"	"동화기업"	"2021-12-15"	"2021-12-22"	"89200"	"90300"	"1100"	"88900"	"down"	"PB, MDF, 표면재,온돌마루, 창호, 도어 등"	
"102120"	"어보브반도체"	"2021-12-15"	"2021-12-22"	"12650"	"13750"	"1100"	"13533"	"down"	"반도체,전자제품,마이크로컨트롤라"	
"322510"	"제이엘케이"	"2021-12-15"	"2021-12-22"	"6110"	"7170"	"1060"	"7740"	"up"	"인공지능 기반 의료영상 진단 플랫폼, 인공지능 기반 산업용 X-ray 판독시스템"	
"117730"	"티로보틱스"	"2021-12-15"	"2021-12-22"	"8300"	"9350"	"1050"	"9020"	"down"	"중대형 시스템, 중대형 로봇"	
"004980"	"성신양회"	"2021-12-15"	"2021-12-22"	"16650"	"17700"	"1050"	"18050"	"up"	"시멘트,레미콘 제조"	
"186230"	"그린플러스"	"2021-12-15"	"2021-12-22"	"13500"	"14550"	"1050"	"14683"	"up"	"첨단유리온실, 온실용자재설치공사, 알루미늄 압출/가공제품"	
"094820"	"일진파워"	"2021-12-15"	"2021-12-22"	"17250"	"18250"	"1000"	"17883"	"down"	"열교환기,압력용기"	
"030200"	"케이티"	"2021-12-15"	"2021-12-22"	"31100"	"32100"	"1000"	"32183"	"up"	"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)"	
"016590"	"신대양제지"	"2021-12-15"	"2021-12-22"	"81200"	"82200"	"1000"	"81867"	"down"	"골판지용 골심지,라이너지 제조,수출입"	
"049770"	"동원F&B"	"2021-12-15"	"2021-12-22"	"193500"	"194500"	"1000"	"192667"	"down"	"참치캔,음료,냉동식품 제조,판매"	
"000640"	"동아쏘시오홀딩스"	"2021-12-15"	"2021-12-22"	"114000"	"115000"	"1000"	"114333"	"down"	"의약품(피로회복제/박카스,병원용의약품),비의약품(의료기기,염모제,가글제) 제조,도소매/화장품 생산"	
"002620"	"제일파마홀딩스"	"2021-12-15"	"2021-12-22"	"15800"	"16800"	"1000"	"15550"	"down"	"의약품(타리비드,제일파프,노엘,푸라솔) 제조,도매"	
"055550"	"신한지주"	"2021-12-15"	"2021-12-22"	"37100"	"38100"	"1000"	"38050"	"down"	"금융지주회사"	
"191420"	"테고사이언스"	"2021-12-15"	"2021-12-22"	"21000"	"22000"	"1000"	"21600"	"down"	"피부세포치료제"	
"054450"	"텔레칩스"	"2021-12-15"	"2021-12-22"	"16200"	"17200"	"1000"	"17000"	"down"	"디지털미디어프로세서,발신자정보표시칩"	
"224760"	"엔에스컴퍼니"	"2021-12-15"	"2021-12-22"	"5930"	"6890"	"960"	"6327"	"down"	"산업플랜트 건설 및 경상정비, 자동차부품제조판매"	
"322310"	"오로스테크놀로지"	"2021-12-15"	"2021-12-22"	"30550"	"31500"	"950"	"30067"	"down"	"반도체 Overlay 계측 장비"	
"108860"	"셀바스AI"	"2021-12-15"	"2021-12-22"	"10300"	"11250"	"950"	"10647"	"down"	"인공지능 솔루션 등"	
"299900"	"위지윅스튜디오"	"2021-12-15"	"2021-12-22"	"37300"	"38250"	"950"	"37317"	"down"	"VFX, 뉴미디어 등 특수영상 컨텐츠 제작"	
"008730"	"율촌화학"	"2021-12-15"	"2021-12-22"	"24400"	"25350"	"950"	"25967"	"up"	"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조"	
"056080"	"유진로봇"	"2021-12-15"	"2021-12-22"	"4510"	"5460"	"950"	"5028"	"down"	"청소로봇, 완구류외"	
"040910"	"아이씨디"	"2021-12-15"	"2021-12-22"	"11600"	"12550"	"950"	"11933"	"down"	"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입"	
"128820"	"대성산업"	"2021-12-15"	"2021-12-22"	"4115"	"5030"	"915"	"4417"	"down"	"주요소운영,기계판매 등"	
"095610"	"테스"	"2021-12-15"	"2021-12-22"	"27750"	"28650"	"900"	"27633"	"down"	"반도체장비(화학증착장비)"	
"016790"	"현대사료"	"2021-12-15"	"2021-12-22"	"13950"	"14850"	"900"	"14550"	"down"	"양계, 양돈 배합사료"	
"140860"	"파크시스템스"	"2021-12-15"	"2021-12-22"	"142500"	"143400"	"900"	"145267"	"up"	"연구용 및 산업용 원자현미경"	
"006390"	"한일현대시멘트"	"2021-12-15"	"2021-12-22"	"32650"	"33550"	"900"	"34133"	"up"	"시멘트,시멘트반제품 제조,판매/콘도미니엄,스키장,종합레저관광산업,체육진흥사업,사업서비스"	
"125210"	"아모그린텍"	"2021-12-15"	"2021-12-22"	"11050"	"11950"	"900"	"11050"	"down"	"비정질 및 나노결정립을 이용한 자성부품 및 전류센서"	
"053610"	"프로텍"	"2021-12-15"	"2021-12-22"	"24100"	"25000"	"900"	"24833"	"down"	"Dispenser, Tray Feeder, 공압실린더"	
"068940"	"아이씨케이"	"2021-12-15"	"2021-12-22"	"3000"	"3875"	"875"	"3665"	"down"	"신용카드 및 전자화폐 등"	
"100090"	"삼강엠앤티"	"2021-12-15"	"2021-12-22"	"21950"	"22800"	"850"	"23167"	"up"	"후육강관제조업,조선블록제조업"	
"126600"	"코프라"	"2021-12-15"	"2021-12-22"	"10850"	"11700"	"850"	"11617"	"down"	"엔지니어링 플라스틱 칩"	
"138690"	"엘아이에스"	"2021-12-15"	"2021-12-22"	"4740"	"5570"	"830"	"5153"	"down"	"LGP Engraving M/C, Cell Sealing M/C"	
"095500"	"미래나노텍"	"2021-12-15"	"2021-12-22"	"5840"	"6650"	"810"	"6717"	"up"	"LCDBLU용광학필름"	
"222110"	"팬젠"	"2021-12-15"	"2021-12-22"	"8010"	"8820"	"810"	"8727"	"down"	"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등"	
"285490"	"노바텍"	"2021-12-15"	"2021-12-22"	"38600"	"39400"	"800"	"39417"	"up"	"Magnet, Shield Magnet, 심재"	
"344820"	"케이씨씨글라스"	"2021-12-15"	"2021-12-22"	"59200"	"60000"	"800"	"60067"	"up"	"판유리 등"	
"361670"	"삼영에스앤씨"	"2021-12-15"	"2021-12-22"	"12600"	"13400"	"800"	"12367"	"down"	"칩형 온습도센서,상대습도센서,미세먼지센서, 공기질 통합센서 노드 및 트랜스미터"	
"083310"	"엘오티베큠"	"2021-12-15"	"2021-12-22"	"15100"	"15900"	"800"	"15467"	"down"	"반도체제조용진공펌프"	
"047560"	"이스트소프트"	"2021-12-15"	"2021-12-22"	"15850"	"16650"	"800"	"15517"	"down"	"온라인게임(카발온라인),알툴즈S/W,스토리지S/W"	
"214370"	"케어젠"	"2021-12-15"	"2021-12-22"	"65400"	"66200"	"800"	"65867"	"down"	"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품"	
"356860"	"티엘비"	"2021-12-15"	"2021-12-22"	"37150"	"37950"	"800"	"37267"	"down"	"SSD Module / DRAM Module PCB"	
"009770"	"삼정펄프"	"2021-12-15"	"2021-12-22"	"27150"	"27950"	"800"	"27783"	"down"	"지류화장지,안면용,위생용 티슈 제조,판매"	
"008870"	"금비"	"2021-12-15"	"2021-12-22"	"62500"	"63300"	"800"	"62600"	"down"	"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)"	
"011200"	"HMM"	"2021-12-15"	"2021-12-22"	"27050"	"27850"	"800"	"28400"	"up"	"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운"	
"019990"	"에너토크"	"2021-12-15"	"2021-12-22"	"10600"	"11400"	"800"	"11467"	"up"	"전동액츄에이터"	
"060250"	"NHN한국사이버결제"	"2021-12-15"	"2021-12-22"	"32650"	"33450"	"800"	"32700"	"down"	"전자결제서비스업"	
"082850"	"우리바이오"	"2021-12-15"	"2021-12-22"	"4380"	"5140"	"760"	"4807"	"down"	"LCD광원부품(CCFL,EEFL)"	
"006660"	"삼성공조"	"2021-12-15"	"2021-12-22"	"15850"	"16600"	"750"	"15950"	"down"	"자동차부품(라디에터,오일쿨러,인터쿨러) 제조,판매"	
"030000"	"제일기획"	"2021-12-15"	"2021-12-22"	"22650"	"23400"	"750"	"22717"	"down"	"광고 대행/광고물,영화 제작,인쇄,출판"	
"008490"	"서흥"	"2021-12-15"	"2021-12-22"	"42100"	"42850"	"750"	"42617"	"down"	"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매"	
"004380"	"삼익THK"	"2021-12-15"	"2021-12-22"	"11900"	"12650"	"750"	"12917"	"up"	"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수"	
"290720"	"푸드나무"	"2021-12-15"	"2021-12-22"	"32650"	"33400"	"750"	"32550"	"down"	"nan"	
"058610"	"에스피지"	"2021-12-15"	"2021-12-22"	"10450"	"11200"	"750"	"11283"	"up"	"소형 Geared Motor"	
"009520"	"포스코엠텍"	"2021-12-15"	"2021-12-22"	"7090"	"7840"	"750"	"8077"	"up"	"철강포장용역 및 Al탈산제 생산"	
"010640"	"진양폴리우레탄"	"2021-12-15"	"2021-12-22"	"5760"	"6490"	"730"	"5763"	"down"	"폴리우레탄,폴리우레탄스폰지 제조,판매"	
"215100"	"로보로보"	"2021-12-15"	"2021-12-22"	"3685"	"4410"	"725"	"4067"	"down"	"교육용로봇"	
"215570"	"크로넥스"	"2021-12-15"	"2021-12-22"	"4365"	"5090"	"725"	"4812"	"down"	"CRO 및 생물종(미니피그)"	
"038460"	"바이오스마트"	"2021-12-15"	"2021-12-22"	"5190"	"5900"	"710"	"6093"	"up"	"M/S 카드제조업, IC 카드제조, 카드장비판매"	
"064480"	"브리지텍"	"2021-12-15"	"2021-12-22"	"5480"	"6180"	"700"	"5623"	"down"	"컨택센터솔루션,BcN솔루션,ASP서비스사업"	
"137310"	"에스디바이오센서"	"2021-12-15"	"2021-12-22"	"56000"	"56700"	"700"	"56600"	"down"	"STANDARD Q 항원/항체 진단키트(COVID-19 진단키트)"	
"001120"	"LX인터내셔널"	"2021-12-15"	"2021-12-22"	"25250"	"25950"	"700"	"26067"	"up"	"전자,기계,화공,유류.금속,의류 수출입,도소매"	
"011210"	"현대위아"	"2021-12-15"	"2021-12-22"	"76100"	"76800"	"700"	"76133"	"down"	"자동차부품, 공작기계 등"	
"166090"	"하나머티리얼즈"	"2021-12-15"	"2021-12-22"	"60900"	"61600"	"700"	"60633"	"down"	"실리콘부품, 세라믹부품, 특수가스"	
"304100"	"솔트룩스"	"2021-12-15"	"2021-12-22"	"13800"	"14500"	"700"	"14467"	"down"	"인공지능 및 빅데이터 소프트웨어"	
"003300"	"한일홀딩스"	"2021-12-15"	"2021-12-22"	"13750"	"14450"	"700"	"14483"	"up"	"지주사업"	
"079960"	"동양이엔피"	"2021-12-15"	"2021-12-22"	"17700"	"18350"	"650"	"18017"	"down"	"휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치"	
"210980"	"SK디앤디"	"2021-12-15"	"2021-12-22"	"30900"	"31550"	"650"	"31133"	"down"	"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)"	
"163730"	"핑거"	"2021-12-15"	"2021-12-22"	"23900"	"24550"	"650"	"23650"	"down"	"스마트 금융 플랫폼, 핀테크 금융 솔루션"	
"038680"	"에스넷"	"2021-12-15"	"2021-12-22"	"7540"	"8190"	"650"	"7940"	"down"	"네트워크장비 설치 및 납품, 유지보수"	
"065680"	"우주일렉트로"	"2021-12-15"	"2021-12-22"	"29250"	"29900"	"650"	"29733"	"down"	"정보통신용 초정밀커넥터"	
"101160"	"월덱스"	"2021-12-15"	"2021-12-22"	"27850"	"28500"	"650"	"27767"	"down"	"반도체용링및전극"	
"104830"	"원익머트리얼즈"	"2021-12-15"	"2021-12-22"	"34550"	"35200"	"650"	"35000"	"down"	"저메인가스,디실란,아산화질소,암모니아 등"	
"058630"	"엠게임"	"2021-12-15"	"2021-12-22"	"11050"	"11700"	"650"	"11650"	"down"	"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)"	
"092070"	"디엔에프"	"2021-12-15"	"2021-12-22"	"20400"	"21050"	"650"	"20800"	"down"	"반도체배선박막재료(알루미늄전구체)"	
"057030"	"YBM넷"	"2021-12-15"	"2021-12-22"	"7400"	"8020"	"620"	"8477"	"up"	"온라인교육, 수수료수입 등"	
"002710"	"TCC스틸"	"2021-12-15"	"2021-12-22"	"7670"	"8280"	"610"	"8343"	"up"	"석도강판,표면처리강판 제조,판매"	
"094850"	"참좋은여행"	"2021-12-15"	"2021-12-22"	"12450"	"13050"	"600"	"12233"	"down"	"여행상품"	
"032750"	"삼진"	"2021-12-15"	"2021-12-22"	"11450"	"12050"	"600"	"11700"	"down"	"리모컨"	
"001820"	"삼화콘덴서공업"	"2021-12-15"	"2021-12-22"	"54300"	"54900"	"600"	"54267"	"down"	"콘덴서(축전기) 제조"	
"080160"	"모두투어"	"2021-12-15"	"2021-12-22"	"20700"	"21300"	"600"	"20400"	"down"	"항공권판매수수료,해외여행알선"	
"079940"	"가비아"	"2021-12-15"	"2021-12-22"	"13350"	"13950"	"600"	"13900"	"down"	"도메인,호스팅"	
"248020"	"젬"	"2021-12-15"	"2021-12-22"	"22950"	"23550"	"600"	"23433"	"down"	"LED 조명장치"	
"068760"	"셀트리온제약"	"2021-12-15"	"2021-12-22"	"125100"	"125700"	"600"	"127800"	"up"	"고덱스 캡슐 외"	
"071670"	"에이테크솔루션"	"2021-12-15"	"2021-12-22"	"15300"	"15900"	"600"	"15683"	"down"	"대형정밀금형(가전,자동차용 등)"	
"037070"	"파세코"	"2021-12-15"	"2021-12-22"	"21250"	"21850"	"600"	"21383"	"down"	"창문형에어컨,석유스토브"	
"241590"	"화승엔터프라이즈"	"2021-12-15"	"2021-12-22"	"16000"	"16600"	"600"	"15950"	"down"	"nan"	
"071280"	"로체시스템즈"	"2021-12-15"	"2021-12-22"	"5240"	"5830"	"590"	"5980"	"up"	"LCD 제조용 이송장비"	
"281310"	"바이오시네틱스"	"2021-12-15"	"2021-12-22"	"7400"	"7970"	"570"	"7793"	"down"	"나노의약품 및 소재, 약물전달시스템(DDS)"	
"005430"	"한국공항"	"2021-12-15"	"2021-12-22"	"41050"	"41600"	"550"	"40883"	"down"	"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업"	
"053160"	"프리엠스"	"2021-12-15"	"2021-12-22"	"13900"	"14450"	"550"	"13983"	"down"	"건설장비용 전장품,제어기"	
"084680"	"이월드"	"2021-12-15"	"2021-12-22"	"2030"	"2580"	"550"	"2110"	"down"	"놀이시설 운영,입장료,식음료 소매,부동산 임대"	
"089010"	"켐트로닉스"	"2021-12-15"	"2021-12-22"	"26800"	"27350"	"550"	"28067"	"up"	"Touch IC 및 PBA, TG, EMC"	
"017940"	"E1"	"2021-12-15"	"2021-12-22"	"47950"	"48500"	"550"	"48367"	"down"	"LPG(프로판,부탄가스),가스기기판매"	
"003070"	"코오롱글로벌"	"2021-12-15"	"2021-12-22"	"22300"	"22850"	"550"	"22717"	"down"	"토목공사,일반건설,주택건설,해외건설,소각로설비공사/환경플랜트,폐처리기 제조"	
"004430"	"송원산업"	"2021-12-15"	"2021-12-22"	"20300"	"20850"	"550"	"21150"	"up"	"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조"	
"086790"	"하나금융지주"	"2021-12-15"	"2021-12-22"	"43750"	"44300"	"550"	"44417"	"up"	"기타 금융"	
"278650"	"노터스"	"2021-12-15"	"2021-12-22"	"29850"	"30400"	"550"	"29300"	"down"	"비임상실험 유효성(약리)평가"	
"084370"	"유진테크"	"2021-12-15"	"2021-12-22"	"48350"	"48900"	"550"	"47683"	"down"	"실리콘질화막증착용LP-CVD"	
"211270"	"AP위성"	"2021-12-15"	"2021-12-22"	"12200"	"12750"	"550"	"12300"	"down"	"위성통신 단말기"	
"089030"	"테크윙"	"2021-12-15"	"2021-12-22"	"20550"	"21100"	"550"	"20983"	"down"	"반도체테스트핸들러,C.O.K(Change Over Kit)"	
"104620"	"노랑풍선"	"2021-12-15"	"2021-12-22"	"13900"	"14450"	"550"	"13683"	"down"	"국내외여행 알선, 항공권 판매"	
"160980"	"싸이맥스"	"2021-12-15"	"2021-12-22"	"18400"	"18950"	"550"	"19050"	"up"	"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)"	
"036800"	"나이스정보통신"	"2021-12-15"	"2021-12-22"	"28650"	"29200"	"550"	"28983"	"down"	"카드 VAN사업"	
"012610"	"경인양행"	"2021-12-15"	"2021-12-22"	"6220"	"6760"	"540"	"6627"	"down"	"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입"	
"006380"	"카프로"	"2021-12-15"	"2021-12-22"	"3690"	"4230"	"540"	"3692"	"down"	"카프로락탐,유안비료 제조"	
"302920"	"더콘텐츠온"	"2021-12-15"	"2021-12-22"	"7470"	"8000"	"530"	"7730"	"down"	"영화제작, 투자, 배급 및 영화디지털배급"	
"064090"	"에프앤리퍼블릭"	"2021-12-15"	"2021-12-22"	"2370"	"2895"	"525"	"2582"	"down"	"Jayjun, Nerdy 외"	
"950140"	"잉글우드랩"	"2021-12-15"	"2021-12-22"	"7350"	"7860"	"510"	"6910"	"down"	"화장품OEM·ODM"	
"004370"	"농심"	"2021-12-15"	"2021-12-22"	"312000"	"312500"	"500"	"316000"	"up"	"라면,스낵,유지 제조,도매,수출입"	
"007330"	"푸른저축은행"	"2021-12-15"	"2021-12-22"	"12300"	"12800"	"500"	"12983"	"up"	"대출이자"	
"213420"	"덕산네오룩스"	"2021-12-15"	"2021-12-22"	"56400"	"56900"	"500"	"55500"	"down"	"HTL(정공수송층), HIL(정공주입층), RED HOST"	
"121800"	"비덴트"	"2021-12-15"	"2021-12-22"	"25150"	"25650"	"500"	"25133"	"down"	"방송용 LCD모니터"	
"206640"	"바디텍메드"	"2021-12-15"	"2021-12-22"	"16700"	"17200"	"500"	"17517"	"up"	"면역진단기기 및 카트리지"	
"072470"	"우리산업홀딩스"	"2021-12-15"	"2021-12-22"	"6130"	"6630"	"500"	"5953"	"down"	"HVAC ACTUATOR (자동차 공조장치 부품 등)"	
"393210"	"토마토시스템"	"2021-12-15"	"2021-12-22"	"10500"	"11000"	"500"	"10500"	"down"	"UI솔루션"	
"058650"	"세아홀딩스"	"2021-12-15"	"2021-12-22"	"104000"	"104500"	"500"	"103667"	"down"	"지주회사/투자 및 경영컨설팅/부동산 임대"	
"319660"	"피에스케이"	"2021-12-15"	"2021-12-22"	"48350"	"48850"	"500"	"47700"	"down"	"드라이스트립, 드라이클리닝"	
"284740"	"쿠쿠홈시스"	"2021-12-15"	"2021-12-22"	"38050"	"38550"	"500"	"38217"	"down"	"정수기, 공기청정기 등"	
"034590"	"인천도시가스"	"2021-12-15"	"2021-12-22"	"27800"	"28300"	"500"	"27733"	"down"	"도시가스 공급/가스설비공사"	
"005180"	"빙그레"	"2021-12-15"	"2021-12-22"	"51700"	"52200"	"500"	"51933"	"down"	"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조"	
"214320"	"이노션"	"2021-12-15"	"2021-12-22"	"53900"	"54400"	"500"	"54833"	"up"	"광고대행 및 광고물의 제작 등"	
"002600"	"조흥"	"2021-12-15"	"2021-12-22"	"192500"	"193000"	"500"	"192500"	"down"	"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매"	
"059270"	"해성티피씨"	"2021-12-15"	"2021-12-22"	"7110"	"7600"	"490"	"7060"	"down"	"기어 및 동력전달장치"	
"207760"	"미스터블루"	"2021-12-15"	"2021-12-22"	"9110"	"9600"	"490"	"9323"	"down"	"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판"	
"219420"	"링크제니시스"	"2021-12-15"	"2021-12-22"	"7510"	"7990"	"480"	"8003"	"up"	"반도체, 디스플레이, 자동화 S/W 및 시스템 테스트 자동화 솔루션 개발(XCOMPRO, XGEM, MAT)"	
"053450"	"세코닉스"	"2021-12-15"	"2021-12-22"	"8010"	"8490"	"480"	"8617"	"up"	"모바일용 카메라렌즈, 차량용 카메라 및 광학부품"	
"217500"	"러셀"	"2021-12-15"	"2021-12-22"	"3805"	"4280"	"475"	"4205"	"down"	"반도체장비 리퍼비시"	
"137950"	"제이씨케미칼"	"2021-12-15"	"2021-12-22"	"8450"	"8920"	"470"	"8830"	"down"	"바이오디젤, 바이오중유 등"	
"082210"	"옵트론텍"	"2021-12-15"	"2021-12-22"	"7960"	"8430"	"470"	"8580"	"up"	"IRFilter,Grating"	
"115570"	"스타플렉스"	"2021-12-15"	"2021-12-22"	"6960"	"7420"	"460"	"7177"	"down"	"광고용플렉스(조명용,비조명용)"	
"039010"	"현대에이치티"	"2021-12-15"	"2021-12-22"	"9190"	"9650"	"460"	"9513"	"down"	"스마트홈 제조"	
"008110"	"대동전자"	"2021-12-15"	"2021-12-22"	"8370"	"8830"	"460"	"8767"	"down"	"통신음향,전자기계기구용 플라스틱제품 제조,도매"	
"083450"	"GST"	"2021-12-15"	"2021-12-22"	"35550"	"36000"	"450"	"35483"	"down"	"GasScrubber,Chiller"	
"067630"	"에이치엘비생명과학"	"2021-12-15"	"2021-12-22"	"12000"	"12450"	"450"	"12167"	"down"	"ESCO 사업, 신재생에너지 사업"	
"001770"	"SHD"	"2021-12-15"	"2021-12-22"	"28200"	"28650"	"450"	"28083"	"down"	"석도강판,표면처리강판 제조,임가공,판매"	
"048430"	"유라테크"	"2021-12-15"	"2021-12-22"	"10500"	"10950"	"450"	"10483"	"down"	"점화코일, 스파크플러그"	
"190650"	"코리아에셋투자증권"	"2021-12-15"	"2021-12-22"	"10500"	"10950"	"450"	"10467"	"down"	"IB금융자문, 채권인수 및 매매, 투자중개, 펀드운용 등"	
"189330"	"씨이랩"	"2021-12-15"	"2021-12-22"	"34550"	"35000"	"450"	"34450"	"down"	"빅데이터플랫폼"	
"190510"	"나무가"	"2021-12-15"	"2021-12-22"	"11400"	"11850"	"450"	"12517"	"up"	"스마트폰 카메라모듈, 노트북 카메라모듈"	
"086390"	"유니테스트"	"2021-12-15"	"2021-12-22"	"28350"	"28800"	"450"	"28583"	"down"	"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)"	
